gene_id,gene_name,full_name,qualifier,go_id,evidence,go_aspect,synonyms,date,assigned_by
S000001048,STP2,Transcription factor,involved_in,GO:0045944,IGI,P,YHR006W,20171116,SGD
S000001048,STP2,Transcription factor,involved_in,GO:0045944,IGI,P,YHR006W,20171116,SGD
S000001048,STP2,Transcription factor,involved_in,GO:0045944,IGI,P,YHR006W,20171116,SGD
S000001048,STP2,Transcription factor,involved_in,GO:0045944,IGI,P,YHR006W,20171116,SGD
S000001048,STP2,Transcription factor,involved_in,GO:0045944,IGI,P,YHR006W,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IMP,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IGI,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IGI,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IGI,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IGI,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002871,STP1,Transcription factor,involved_in,GO:0045944,IGI,P,YDR463W|BAP1|SSY2,20171116,SGD
S000002503,GIS1,Histone demethylase and transcription factor,involved_in,GO:0000122,IMP,P,YDR096W|histone demethylase GIS1,20171114,SGD
S000000052,GPB2,Multistep regulator of cAMP-PKA signaling,involved_in,GO:0045944,HMP,P,YAL056W|KRH1,20061120,SGD
S000001279,VID28,"GID Complex subunit, serves as adaptor for regulatory subunit Vid24p",involved_in,GO:0045944,HMP,P,YIL017C|YIL017W|GID5|glucose-induced degradation complex subunit VID28,20061120,SGD
S000002178,RPN4,Transcription factor that stimulates expression of proteasome genes,involved_in,GO:0000122,HMP,P,YDL020C|SON1|UFD5|stress-regulated transcription factor RPN4,20111215,SGD
S000002178,RPN4,Transcription factor that stimulates expression of proteasome genes,involved_in,GO:0045944,HMP,P,YDL020C|SON1|UFD5|stress-regulated transcription factor RPN4,20111215,SGD
S000002920,EMI1,Non-essential protein of unknown function,involved_in,GO:0045944,HMP,P,YDR512C,20061120,SGD
S000002924,EMI2,Non-essential protein of unknown function,involved_in,GO:0045944,HMP,P,YDR516C|putative glucokinase,20061120,SGD
S000005432,SDH5,Protein required for flavinylation of Sdh1p,involved_in,GO:0045944,HMP,P,YOL071W|EMI5|succinate dehydrogenase assembly factor SDH5,20061120,SGD
S000005865,YOR338W,Putative protein of unknown function,involved_in,GO:0045944,HMP,P,YOR338W,20061120,SGD
S000000694,HMRA1,Silenced copy of a1 at HMR,involved_in,GO:0006357,IEA,P,YCR097W|YCR097WB,20210411,GOC
S000004893,CAT8,Zinc cluster transcriptional activator,involved_in,GO:0006355,IEA,P,YMR280C|DIL1|MSP8|DNA-binding transcription factor CAT8,20210410,InterPro
S000004893,CAT8,Zinc cluster transcriptional activator,involved_in,GO:0006355,IEA,P,YMR280C|DIL1|MSP8|DNA-binding transcription factor CAT8,20210410,InterPro
S000004893,CAT8,Zinc cluster transcriptional activator,involved_in,GO:0006351,IEA,P,YMR280C|DIL1|MSP8|DNA-binding transcription factor CAT8,20210410,InterPro
S000004565,ARG81,Zinc finger transcription factor involved in arginine-responsive genes,involved_in,GO:0006355,IEA,P,YML099C|ARGRII|ARGR2,20210410,InterPro
S000004565,ARG81,Zinc finger transcription factor involved in arginine-responsive genes,involved_in,GO:0006355,IEA,P,YML099C|ARGRII|ARGR2,20210410,InterPro
S000002324,CDC36,"Component of the CCR4-NOT core complex, involved in mRNA decapping",involved_in,GO:0006355,IEA,P,YDL165W|DNA19|NOT2|CCR4-NOT core subunit CDC36,20210410,InterPro
S000003206,HAP2,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex,enables,GO:0003700,IEA,F,YGL237C|transcription activator HAP2,20210410,InterPro
S000003206,HAP2,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex,involved_in,GO:0006355,IEA,P,YGL237C|transcription activator HAP2,20210410,InterPro
S000002800,SPT3,Subunit of the SAGA and SAGA-like transcriptional regulatory complexes,involved_in,GO:0006366,IEA,P,YDR392W|transcriptional regulator SPT3,20210410,InterPro
S000004004,PPR1,Zinc finger transcription factor,involved_in,GO:0006351,IEA,P,YLR014C,20210410,InterPro
S000004004,PPR1,Zinc finger transcription factor,involved_in,GO:0006355,IEA,P,YLR014C,20210410,InterPro
S000004004,PPR1,Zinc finger transcription factor,involved_in,GO:0006355,IEA,P,YLR014C,20210410,InterPro
S000003011,DST1,General transcription elongation factor TFIIS,involved_in,GO:0006351,IEA,P,YGL043W|P37|TFIIS|S-II|SII|PPR2|transcription elongation factor DST1,20210410,InterPro
S000003011,DST1,General transcription elongation factor TFIIS,involved_in,GO:0006351,IEA,P,YGL043W|P37|TFIIS|S-II|SII|PPR2|transcription elongation factor DST1,20210410,InterPro
S000003011,DST1,General transcription elongation factor TFIIS,involved_in,GO:0006351,IEA,P,YGL043W|P37|TFIIS|S-II|SII|PPR2|transcription elongation factor DST1,20210410,InterPro
S000003011,DST1,General transcription elongation factor TFIIS,involved_in,GO:0006351,IEA,P,YGL043W|P37|TFIIS|S-II|SII|PPR2|transcription elongation factor DST1,20210410,InterPro
S000003011,DST1,General transcription elongation factor TFIIS,involved_in,GO:0006355,IEA,P,YGL043W|P37|TFIIS|S-II|SII|PPR2|transcription elongation factor DST1,20210410,InterPro
S000002264,PHO2,Homeobox transcription factor,involved_in,GO:0006355,IEA,P,YDL106C|phoB|BAS2|GRF10,20210410,InterPro
S000005770,ESA1,Catalytic subunit of the histone acetyltransferase complex (NuA4),involved_in,GO:0006355,IEA,P,YOR244W|TAS1|KAT5|NuA4 histone acetyltransferase complex catalytic subunit ESA1,20210410,InterPro
S000005821,UAF30,Subunit of UAF (upstream activation factor) complex,involved_in,GO:0045944,IEA,P,YOR295W,20210411,GOC
S000004246,HAP1,Zinc finger transcription factor,involved_in,GO:0006351,IEA,P,YLR256W|CYP1,20210410,InterPro
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,enables,GO:0003700,IEA,F,YOR380W,20210410,InterPro
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,involved_in,GO:0006351,IEA,P,YOR380W,20210410,InterPro
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,involved_in,GO:0006355,IEA,P,YOR380W,20210410,InterPro
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,involved_in,GO:0006355,IEA,P,YOR380W,20210410,InterPro
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,involved_in,GO:0006357,IEA,P,YOR380W,20210411,GOC
S000000635,MATALPHA2,Homeobox-domain protein,involved_in,GO:0000122,IEA,P,YCR039C|ALPHA2|homeodomain mating type protein alpha2,20210411,GOC
S000000572,HMLALPHA2,Silenced copy of ALPHA2 at HML,involved_in,GO:0000122,IEA,P,YCL067C|ALPHA2|homeodomain mating type protein alpha2,20210411,GOC
S000000694,HMRA1,Silenced copy of a1 at HMR,involved_in,GO:0006355,IEA,P,YCR097W|YCR097WB,20210410,InterPro
S000002981,PDR1,Transcription factor that regulates the pleiotropic drug response,involved_in,GO:0006351,IEA,P,YGL013C|AMY1|ANT1|BOR2|CYH3|NRA2|SMR2|TIL1|TPE1|TPE3|drug-responsive transcription factor PDR1,20210410,InterPro
S000002981,PDR1,Transcription factor that regulates the pleiotropic drug response,involved_in,GO:0006355,IEA,P,YGL013C|AMY1|ANT1|BOR2|CYH3|NRA2|SMR2|TIL1|TPE1|TPE3|drug-responsive transcription factor PDR1,20210410,InterPro
S000002981,PDR1,Transcription factor that regulates the pleiotropic drug response,involved_in,GO:0006355,IEA,P,YGL013C|AMY1|ANT1|BOR2|CYH3|NRA2|SMR2|TIL1|TPE1|TPE3|drug-responsive transcription factor PDR1,20210410,InterPro
S000005871,TYE7,Serine-rich protein that contains a bHLH DNA binding motif,involved_in,GO:0006355,IEA,P,YOR344C|SGC1,20210411,GOC
S000000101,PDR3,Transcriptional activator of the pleiotropic drug resistance network,involved_in,GO:0006351,IEA,P,YBL005W|AMY2|TPE2|drug-responsive transcription factor PDR3,20210410,InterPro
S000005293,CSE2,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YNR010W|MED9,20210410,InterPro
S000000842,GLN3,Transcriptional activator in nitrogen catabolite repression system,involved_in,GO:0006355,IEA,P,YER040W|nitrogen-responsive transcriptional regulator GLN3,20210410,InterPro
S000000842,GLN3,Transcriptional activator in nitrogen catabolite repression system,involved_in,GO:0006355,IEA,P,YER040W|nitrogen-responsive transcriptional regulator GLN3,20210410,InterPro
S000000287,TEC1,Transcription factor targeting filamentation genes and Ty1 expression,enables,GO:0003700,IEA,F,YBR083W|ROC1,20210410,InterPro
S000006054,RDS2,Transcription factor involved in regulating gluconeogenesis,involved_in,GO:0006355,IEA,P,YPL133C,20210410,InterPro
S000006054,RDS2,Transcription factor involved in regulating gluconeogenesis,involved_in,GO:0006355,IEA,P,YPL133C,20210410,InterPro
S000004061,RGR1,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YLR071C|MED14,20210410,InterPro
S000005411,GAL11,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YOL051W|MED15|RAR3|SDS4|SPT13|ABE1,20210410,InterPro
S000004466,YAP1,Basic leucine zipper (bZIP) transcription factor,enables,GO:0003700,IEA,F,YML007W|PAR1|SNQ3|PDR4|DNA-binding transcription factor YAP1,20210410,InterPro
S000001731,RQT4,Subunit of ribosome-associated quality control trigger complex (RQT),involved_in,GO:0006355,IEA,P,YKR023W,20210410,InterPro
S000004466,YAP1,Basic leucine zipper (bZIP) transcription factor,involved_in,GO:0006355,IEA,P,YML007W|PAR1|SNQ3|PDR4|DNA-binding transcription factor YAP1,20210410,InterPro
S000004088,CHA4,DNA binding transcriptional activator,involved_in,GO:0006357,IEA,P,YLR098C|SIL2|SIL3,20210411,GOC
S000004088,CHA4,DNA binding transcriptional activator,involved_in,GO:0006351,IEA,P,YLR098C|SIL2|SIL3,20210410,InterPro
S000004088,CHA4,DNA binding transcriptional activator,involved_in,GO:0006355,IEA,P,YLR098C|SIL2|SIL3,20210410,InterPro
S000004088,CHA4,DNA binding transcriptional activator,involved_in,GO:0006355,IEA,P,YLR098C|SIL2|SIL3,20210410,InterPro
S000005816,SNF2,Catalytic subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0006355,IEA,P,YOR290C|GAM1|HAF1|SWI2|TYE3|SWI/SNF catalytic subunit SNF2,20210410,InterPro
S000005736,RPB10,RNA polymerase subunit ABC10-beta,involved_in,GO:0006351,IEA,P,YOR210W|ABC10-beta|DNA-directed RNA polymerase core subunit RPB10,20210410,InterPro
S000005736,RPB10,RNA polymerase subunit ABC10-beta,involved_in,GO:0006351,IEA,P,YOR210W|ABC10-beta|DNA-directed RNA polymerase core subunit RPB10,20210410,InterPro
S000002800,SPT3,Subunit of the SAGA and SAGA-like transcriptional regulatory complexes,involved_in,GO:0006355,IEA,P,YDR392W|transcriptional regulator SPT3,20210411,GOC
S000005364,SIN3,Component of both the Rpd3S and Rpd3L histone deacetylase complexes,involved_in,GO:0006355,IEA,P,YOL004W|CPE1|GAM2|RPD1|SDI1|SDS16|UME4|transcriptional regulator SIN3,20210410,InterPro
S000005364,SIN3,Component of both the Rpd3S and Rpd3L histone deacetylase complexes,involved_in,GO:0006355,IEA,P,YOL004W|CPE1|GAM2|RPD1|SDI1|SDS16|UME4|transcriptional regulator SIN3,20210410,InterPro
S000002831,CAD1,AP-1-like basic leucine zipper (bZIP) transcriptional activator,enables,GO:0003700,IEA,F,YDR423C|YAP2,20210410,InterPro
S000002831,CAD1,AP-1-like basic leucine zipper (bZIP) transcriptional activator,involved_in,GO:0006355,IEA,P,YDR423C|YAP2,20210410,InterPro
S000000189,ROX3,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YBL093C|MED19|NUT3|SSN7|SSX2|RMR1,20210410,InterPro
S000005720,TOA1,TFIIA large subunit,involved_in,GO:0006355,IEA,P,YOR194C|transcription initiation factor IIA large subunit,20210411,GOC
S000000661,HCM1,Forkhead transcription factor,enables,GO:0003700,IEA,F,YCR065W,20210410,InterPro
S000000661,HCM1,Forkhead transcription factor,enables,GO:0003700,IEA,F,YCR065W,20210410,InterPro
S000000661,HCM1,Forkhead transcription factor,enables,GO:0003700,IEA,F,YCR065W,20210410,InterPro
S000000661,HCM1,Forkhead transcription factor,involved_in,GO:0006355,IEA,P,YCR065W,20210410,InterPro
S000000661,HCM1,Forkhead transcription factor,involved_in,GO:0006355,IEA,P,YCR065W,20210410,InterPro
S000000661,HCM1,Forkhead transcription factor,involved_in,GO:0006355,IEA,P,YCR065W,20210410,InterPro
S000002812,RPB7,RNA polymerase II subunit B16,involved_in,GO:0006351,IEA,P,YDR404C|B16|DNA-directed RNA polymerase II subunit RPB7,20210410,InterPro
S000000677,SRB8,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YCR081W|GIG1|NUT6|SSN5|MED12|YCR080W,20210410,InterPro
S000004470,SPT5,Spt4p/5p (DSIF) transcription elongation factor complex subunit,involved_in,GO:0006355,IEA,P,YML010W|transcription elongation factor SPT5,20210410,InterPro
S000004470,SPT5,Spt4p/5p (DSIF) transcription elongation factor complex subunit,involved_in,GO:0006355,IEA,P,YML010W|transcription elongation factor SPT5,20210410,InterPro
S000004470,SPT5,Spt4p/5p (DSIF) transcription elongation factor complex subunit,involved_in,GO:0006357,IEA,P,YML010W|transcription elongation factor SPT5,20210410,InterPro
S000004470,SPT5,Spt4p/5p (DSIF) transcription elongation factor complex subunit,involved_in,GO:0006357,IEA,P,YML010W|transcription elongation factor SPT5,20210410,InterPro
S000006394,RPC82,RNA polymerase III subunit C82,involved_in,GO:0006351,IEA,P,YPR190C|RPC80|RPC3|DNA-directed RNA polymerase III subunit C82,20210410,InterPro
S000000104,HIR1,Subunit of the HIR complex,involved_in,GO:0006351,IEA,P,YBL008W,20210410,InterPro
S000000104,HIR1,Subunit of the HIR complex,involved_in,GO:0006355,IEA,P,YBL008W,20210410,InterPro
S000005564,HIR2,Subunit of HIR nucleosome assembly complex,involved_in,GO:0006351,IEA,P,YOR038C|SPT1,20210410,InterPro
S000005564,HIR2,Subunit of HIR nucleosome assembly complex,involved_in,GO:0006355,IEA,P,YOR038C|SPT1,20210410,InterPro
S000003824,RPA12,RNA polymerase I subunit A12.2,involved_in,GO:0006351,IEA,P,YJR063W|RRN4|A12.2|DNA-directed RNA polymerase I core subunit RPA12,20210410,InterPro
S000003824,RPA12,RNA polymerase I subunit A12.2,involved_in,GO:0006351,IEA,P,YJR063W|RRN4|A12.2|DNA-directed RNA polymerase I core subunit RPA12,20210410,InterPro
S000003824,RPA12,RNA polymerase I subunit A12.2,involved_in,GO:0006351,IEA,P,YJR063W|RRN4|A12.2|DNA-directed RNA polymerase I core subunit RPA12,20210410,InterPro
S000000162,SEF1,Putative transcription factor,involved_in,GO:0006355,IEA,P,YBL066C,20210410,InterPro
S000000162,SEF1,Putative transcription factor,involved_in,GO:0006355,IEA,P,YBL066C,20210410,InterPro
S000000162,SEF1,Putative transcription factor,involved_in,GO:0006357,IEA,P,YBL066C,20210411,GOC
S000002719,TFB1,Subunit of TFIIH and nucleotide excision repair factor 3 complexes,involved_in,GO:0006351,IEA,P,YDR311W|TFIIH/NER complex subunit TFB1,20210410,InterPro
S000001521,RGT1,Glucose-responsive transcription factor,involved_in,GO:0006355,IEA,P,YKL038W,20210410,InterPro
S000001521,RGT1,Glucose-responsive transcription factor,involved_in,GO:0006355,IEA,P,YKL038W,20210410,InterPro
S000003295,SPT4,Spt4p/5p (DSIF) transcription elongation factor complex subunit,involved_in,GO:0006355,IEA,P,YGR063C|transcription elongation factor SPT4,20210410,InterPro
S000000101,PDR3,Transcriptional activator of the pleiotropic drug resistance network,involved_in,GO:0006355,IEA,P,YBL005W|AMY2|TPE2|drug-responsive transcription factor PDR3,20210410,InterPro
S000000101,PDR3,Transcriptional activator of the pleiotropic drug resistance network,involved_in,GO:0006355,IEA,P,YBL005W|AMY2|TPE2|drug-responsive transcription factor PDR3,20210410,InterPro
S000004623,MAC1,Copper-sensing transcription factor,enables,GO:0003700,IEA,F,YMR021C|CUA1,20210410,InterPro
S000004623,MAC1,Copper-sensing transcription factor,enables,GO:0003700,IEA,F,YMR021C|CUA1,20210410,InterPro
S000001705,YKL222C,Protein of unknown function,involved_in,GO:0006351,IEA,P,YKL222C,20210410,InterPro
S000001705,YKL222C,Protein of unknown function,involved_in,GO:0006355,IEA,P,YKL222C,20210410,InterPro
S000001705,YKL222C,Protein of unknown function,involved_in,GO:0006355,IEA,P,YKL222C,20210410,InterPro
S000001705,YKL222C,Protein of unknown function,involved_in,GO:0006357,IEA,P,YKL222C,20210411,GOC
S000006229,CCL1,Cyclin partner of the cyclin-dependent kinase (CDK) Kin28p,involved_in,GO:0006351,IEA,P,YPR025C|TFIIH complex kinase subunit CCL1,20210410,InterPro
S000000386,SMP1,MADS-box transcription factor involved in osmotic stress response,involved_in,GO:0045944,IEA,P,YBR182C,20210410,InterPro
S000001772,OAF3,Putative transcriptional repressor with Zn(2)-Cys(6) finger,involved_in,GO:0006355,IEA,P,YKR064W,20210410,InterPro
S000001772,OAF3,Putative transcriptional repressor with Zn(2)-Cys(6) finger,involved_in,GO:0006355,IEA,P,YKR064W,20210410,InterPro
S000000397,MED8,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YBR193C,20210410,InterPro
S000001488,BYE1,Negative regulator of transcription elongation,involved_in,GO:0006351,IEA,P,YKL005C,20210410,InterPro
S000001488,BYE1,Negative regulator of transcription elongation,involved_in,GO:0006351,IEA,P,YKL005C,20210410,InterPro
S000005079,FPR1,Peptidyl-prolyl cis-trans isomerase (PPIase),enables,GO:0001228,IMP,F,YNL135C|FKB1|RBP1|peptidylprolyl isomerase FPR1,20200710,SGD
S000005079,FPR1,Peptidyl-prolyl cis-trans isomerase (PPIase),involved_in,GO:0006366,IMP,P,YNL135C|FKB1|RBP1|peptidylprolyl isomerase FPR1,20200710,SGD
S000001733,RPC37,RNA polymerase III subunit C37,involved_in,GO:0006351,IEA,P,YKR025W|C37|DNA-directed RNA polymerase III subunit C37,20210410,InterPro
S000001098,RSC30,Component of the RSC chromatin remodeling complex,involved_in,GO:0006355,IEA,P,YHR056C,20210410,InterPro
S000001098,RSC30,Component of the RSC chromatin remodeling complex,involved_in,GO:0006355,IEA,P,YHR056C,20210410,InterPro
S000001100,MED6,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YHR058C|mediator complex subunit MED6,20210410,InterPro
S000001100,MED6,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IEA,P,YHR058C|mediator complex subunit MED6,20210410,InterPro
S000005867,RPA43,RNA polymerase I subunit A43,involved_in,GO:0006351,IEA,P,YOR340C|A43|DNA-directed RNA polymerase I subunit RPA43,20210410,InterPro
S000006308,FHL1,Regulator of ribosomal protein (RP) transcription,enables,GO:0003700,IEA,F,YPR104C|SPP42,20210410,InterPro
S000006308,FHL1,Regulator of ribosomal protein (RP) transcription,enables,GO:0003700,IEA,F,YPR104C|SPP42,20210410,InterPro
S000006308,FHL1,Regulator of ribosomal protein (RP) transcription,enables,GO:0003700,IEA,F,YPR104C|SPP42,20210410,InterPro
S000003741,YJL206C,Putative protein of unknown function,involved_in,GO:0006355,IEA,P,YJL206C,20210410,InterPro
