assembly_id,annotation_type,species_name,gff3_archive_path,pep_archive_path,cds_archive_path,genome_archive_path,is_reference
yHMPu5000035307_millerozyma_farinosa_180604,final,Millerozyma farinosa,y1000p_gff3_files/yHMPu5000035307_millerozyma_farinosa_180604.final.gff3,y1000p_pep_files/yHMPu5000035307_millerozyma_farinosa_180604.final.pep,y1000p_cds_files/yHMPu5000035307_millerozyma_farinosa_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035307_millerozyma_farinosa_180604.fas.gz,False
yHMPu5000035308_nadsonia_starkeyi-henricii_180604,final,Nadsonia starkeyi-henricii,y1000p_gff3_files/yHMPu5000035308_nadsonia_starkeyi-henricii_180604.final.gff3,y1000p_pep_files/yHMPu5000035308_nadsonia_starkeyi-henricii_180604.final.pep,y1000p_cds_files/yHMPu5000035308_nadsonia_starkeyi-henricii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035308_nadsonia_starkeyi-henricii_180604.fas.gz,False
yHMPu5000035309_pichia_scutulata_180604,final,Pichia scutulata,y1000p_gff3_files/yHMPu5000035309_pichia_scutulata_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035309_pichia_scutulata_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035309_pichia_scutulata_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035309_pichia_scutulata_180604.haplomerger2.fas.gz,False
yHMPu5000035310_ogataea_siamensis_201018,final,Ogataea siamensis,y1000p_gff3_files/yHMPu5000035310_ogataea_siamensis_201018.final.gff3,y1000p_pep_files/yHMPu5000035310_ogataea_siamensis_201018.final.pep,y1000p_cds_files/yHMPu5000035310_ogataea_siamensis_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035310_ogataea_siamensis_201018.fas.gz,False
yHMPu5000035313_pichia_sporocuriosa_170307,final,Pichia sporocuriosa,y1000p_gff3_files/yHMPu5000035313_pichia_sporocuriosa_170307.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035313_pichia_sporocuriosa_170307.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035313_pichia_sporocuriosa_170307.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035313_pichia_sporocuriosa_170307.haplomerger2.fas.gz,False
yHMPu5000035314_candida_anglica_160928,final,Candida anglica,y1000p_gff3_files/yHMPu5000035314_candida_anglica_160928.final.gff3,y1000p_pep_files/yHMPu5000035314_candida_anglica_160928.final.pep,y1000p_cds_files/yHMPu5000035314_candida_anglica_160928.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035314_candida_anglica_160928.fas.gz,False
yHMPu5000035315_candida_arcana_180604,final,Candida arcana,y1000p_gff3_files/yHMPu5000035315_candida_arcana_180604.final.gff3,y1000p_pep_files/yHMPu5000035315_candida_arcana_180604.final.pep,y1000p_cds_files/yHMPu5000035315_candida_arcana_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035315_candida_arcana_180604.fas.gz,False
yHMPu5000035316_candida_homilentoma_180604,final,Candida homilentoma,y1000p_gff3_files/yHMPu5000035316_candida_homilentoma_180604.final.gff3,y1000p_pep_files/yHMPu5000035316_candida_homilentoma_180604.final.pep,y1000p_cds_files/yHMPu5000035316_candida_homilentoma_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035316_candida_homilentoma_180604.fas.gz,False
yHMPu5000035317_candida_fennica_180604,final,Candida fennica,y1000p_gff3_files/yHMPu5000035317_candida_fennica_180604.final.gff3,y1000p_pep_files/yHMPu5000035317_candida_fennica_180604.final.pep,y1000p_cds_files/yHMPu5000035317_candida_fennica_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035317_candida_fennica_180604.fas.gz,False
yHMPu5000035318_hyphopichia_heimii_180604,final,Hyphopichia heimii,y1000p_gff3_files/yHMPu5000035318_hyphopichia_heimii_180604.final.gff3,y1000p_pep_files/yHMPu5000035318_hyphopichia_heimii_180604.final.pep,y1000p_cds_files/yHMPu5000035318_hyphopichia_heimii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035318_hyphopichia_heimii_180604.fas.gz,False
yHMPu5000035319_Candida_tartarivorans_S177_SPADES,final,Candida tartarivorans S177 SPADES,y1000p_gff3_files/yHMPu5000035319_Candida_tartarivorans_S177_SPADES.final.gff3,y1000p_pep_files/yHMPu5000035319_Candida_tartarivorans_S177_SPADES.final.pep,y1000p_cds_files/yHMPu5000035319_Candida_tartarivorans_S177_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035319_Candida_tartarivorans_S177_SPADES.fas.gz,False
yHMPu5000035320_candida_auringiensis_190924,final,Candida auringiensis,y1000p_gff3_files/yHMPu5000035320_candida_auringiensis_190924.final.gff3,y1000p_pep_files/yHMPu5000035320_candida_auringiensis_190924.final.pep,y1000p_cds_files/yHMPu5000035320_candida_auringiensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035320_candida_auringiensis_190924.fas.gz,False
yHMPu5000035322_Diddensiella_transvaalensis_SPADES,final,Diddensiella transvaalensis SPADES,y1000p_gff3_files/yHMPu5000035322_Diddensiella_transvaalensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000035322_Diddensiella_transvaalensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000035322_Diddensiella_transvaalensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035322_Diddensiella_transvaalensis_SPADES.fas.gz,False
yHMPu5000035323_diddensiella_santjacobensis_190924,final,Diddensiella santjacobensis,y1000p_gff3_files/yHMPu5000035323_diddensiella_santjacobensis_190924.final.gff3,y1000p_pep_files/yHMPu5000035323_diddensiella_santjacobensis_190924.final.pep,y1000p_cds_files/yHMPu5000035323_diddensiella_santjacobensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035323_diddensiella_santjacobensis_190924.fas.gz,False
yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018,final,Cyberlindnera subsufficiens A3,y1000p_gff3_files/yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.gff3,y1000p_pep_files/yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.pep,y1000p_cds_files/yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.fas.gz,False
yHMPu5000035325_cyberlindnera_petersonii_180604,final,Cyberlindnera petersonii,y1000p_gff3_files/yHMPu5000035325_cyberlindnera_petersonii_180604.final.gff3,y1000p_pep_files/yHMPu5000035325_cyberlindnera_petersonii_180604.final.pep,y1000p_cds_files/yHMPu5000035325_cyberlindnera_petersonii_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035325_cyberlindnera_petersonii_180604.fas.gz,False
yHMPu5000035327_candida_fluviatilis_190924,final,Candida fluviatilis,y1000p_gff3_files/yHMPu5000035327_candida_fluviatilis_190924.final.gff3,y1000p_pep_files/yHMPu5000035327_candida_fluviatilis_190924.final.pep,y1000p_cds_files/yHMPu5000035327_candida_fluviatilis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035327_candida_fluviatilis_190924.fas.gz,False
yHMPu5000035328_candida_palmioleophila_180604,final,Candida palmioleophila,y1000p_gff3_files/yHMPu5000035328_candida_palmioleophila_180604.final.gff3,y1000p_pep_files/yHMPu5000035328_candida_palmioleophila_180604.final.pep,y1000p_cds_files/yHMPu5000035328_candida_palmioleophila_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035328_candida_palmioleophila_180604.fas.gz,False
yHMPu5000035329_candida_saitoana_180604,final,Candida saitoana,y1000p_gff3_files/yHMPu5000035329_candida_saitoana_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035329_candida_saitoana_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035329_candida_saitoana_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035329_candida_saitoana_180604.haplomerger2.fas.gz,False
yHMPu5000035330_candida_entomophila_190924,final,Candida entomophila,y1000p_gff3_files/yHMPu5000035330_candida_entomophila_190924.final.gff3,y1000p_pep_files/yHMPu5000035330_candida_entomophila_190924.final.pep,y1000p_cds_files/yHMPu5000035330_candida_entomophila_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035330_candida_entomophila_190924.fas.gz,False
yHMPu5000035331_candida_ghanaensis_201018,final,Candida ghanaensis,y1000p_gff3_files/yHMPu5000035331_candida_ghanaensis_201018.final.gff3,y1000p_pep_files/yHMPu5000035331_candida_ghanaensis_201018.final.pep,y1000p_cds_files/yHMPu5000035331_candida_ghanaensis_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035331_candida_ghanaensis_201018.fas.gz,False
yHMPu5000035332_candida_insectalens_201018,final,Candida insectalens,y1000p_gff3_files/yHMPu5000035332_candida_insectalens_201018.final.gff3,y1000p_pep_files/yHMPu5000035332_candida_insectalens_201018.final.pep,y1000p_cds_files/yHMPu5000035332_candida_insectalens_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035332_candida_insectalens_201018.fas.gz,False
yHMPu5000035333_candida_silvanorum_170713,final,Candida silvanorum,y1000p_gff3_files/yHMPu5000035333_candida_silvanorum_170713.final.gff3,y1000p_pep_files/yHMPu5000035333_candida_silvanorum_170713.final.pep,y1000p_cds_files/yHMPu5000035333_candida_silvanorum_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035333_candida_silvanorum_170713.fas.gz,False
yHMPu5000035334_clavispora_opuntiae_190924,final,Clavispora opuntiae,y1000p_gff3_files/yHMPu5000035334_clavispora_opuntiae_190924.final.gff3,y1000p_pep_files/yHMPu5000035334_clavispora_opuntiae_190924.final.pep,y1000p_cds_files/yHMPu5000035334_clavispora_opuntiae_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035334_clavispora_opuntiae_190924.fas.gz,False
yHMPu5000035335_candida_blattae_160928,final,Candida blattae,y1000p_gff3_files/yHMPu5000035335_candida_blattae_160928.final.gff3,y1000p_pep_files/yHMPu5000035335_candida_blattae_160928.final.pep,y1000p_cds_files/yHMPu5000035335_candida_blattae_160928.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035335_candida_blattae_160928.fas.gz,False
yHMPu5000035336_cyberlindnera_jadinii_180604,final,Cyberlindnera jadinii,y1000p_gff3_files/yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.fas.gz,False
yHMPu5000035337_cyberlindnera_mississippiensis_190924,final,Cyberlindnera mississippiensis,y1000p_gff3_files/yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.gff3,y1000p_pep_files/yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.pep,y1000p_cds_files/yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035337_cyberlindnera_mississippiensis_190924.fas.gz,False
yHMPu5000035626_zygosaccharomyces_siamensis_190924,final,Zygosaccharomyces siamensis,y1000p_gff3_files/yHMPu5000035626_zygosaccharomyces_siamensis_190924.final.gff3,y1000p_pep_files/yHMPu5000035626_zygosaccharomyces_siamensis_190924.final.pep,y1000p_cds_files/yHMPu5000035626_zygosaccharomyces_siamensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035626_zygosaccharomyces_siamensis_190924.fas.gz,False
yHMPu5000035627_zygosaccharomyces_pseudobailii_201018,final,Zygosaccharomyces pseudobailii,y1000p_gff3_files/yHMPu5000035627_zygosaccharomyces_pseudobailii_201018.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035627_zygosaccharomyces_pseudobailii_201018.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035627_zygosaccharomyces_pseudobailii_201018.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035627_zygosaccharomyces_pseudobailii_201018.haplomerger2.fas.gz,False
yHMPu5000035629_yueomyces_sinensis_180604,final,Yueomyces sinensis,y1000p_gff3_files/yHMPu5000035629_yueomyces_sinensis_180604.final.gff3,y1000p_pep_files/yHMPu5000035629_yueomyces_sinensis_180604.final.pep,y1000p_cds_files/yHMPu5000035629_yueomyces_sinensis_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035629_yueomyces_sinensis_180604.fas.gz,False
yHMPu5000035630_candida_phangngaensis_170307,final,Candida phangngaensis,y1000p_gff3_files/yHMPu5000035630_candida_phangngaensis_170307.final.gff3,y1000p_pep_files/yHMPu5000035630_candida_phangngaensis_170307.final.pep,y1000p_cds_files/yHMPu5000035630_candida_phangngaensis_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035630_candida_phangngaensis_170307.fas.gz,False
yHMPu5000035631_candida_oslonensis_190924,final,Candida oslonensis,y1000p_gff3_files/yHMPu5000035631_candida_oslonensis_190924.final.gff3,y1000p_pep_files/yHMPu5000035631_candida_oslonensis_190924.final.pep,y1000p_cds_files/yHMPu5000035631_candida_oslonensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035631_candida_oslonensis_190924.fas.gz,False
yHMPu5000035632_candida_hollandica_170307,final,Candida hollandica,y1000p_gff3_files/yHMPu5000035632_candida_hollandica_170307.final.gff3,y1000p_pep_files/yHMPu5000035632_candida_hollandica_170307.final.pep,y1000p_cds_files/yHMPu5000035632_candida_hollandica_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035632_candida_hollandica_170307.fas.gz,False
yHMPu5000035633_candida_hispaniensis_180604,final,Candida hispaniensis,y1000p_gff3_files/yHMPu5000035633_candida_hispaniensis_180604.final.gff3,y1000p_pep_files/yHMPu5000035633_candida_hispaniensis_180604.final.pep,y1000p_cds_files/yHMPu5000035633_candida_hispaniensis_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035633_candida_hispaniensis_180604.fas.gz,False
yHMPu5000035635_candida_galli_170307,final,Candida galli,y1000p_gff3_files/yHMPu5000035635_candida_galli_170307.final.gff3,y1000p_pep_files/yHMPu5000035635_candida_galli_170307.final.pep,y1000p_cds_files/yHMPu5000035635_candida_galli_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035635_candida_galli_170307.fas.gz,False
yHMPu5000035636_candida_alimentaria_201018,final,Candida alimentaria,y1000p_gff3_files/yHMPu5000035636_candida_alimentaria_201018.final.gff3,y1000p_pep_files/yHMPu5000035636_candida_alimentaria_201018.final.pep,y1000p_cds_files/yHMPu5000035636_candida_alimentaria_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035636_candida_alimentaria_201018.fas.gz,False
yHMPu5000035638_wickerhamiella_domercqiae_160519,final,Wickerhamiella domercqiae,y1000p_gff3_files/yHMPu5000035638_wickerhamiella_domercqiae_160519.final.gff3,y1000p_pep_files/yHMPu5000035638_wickerhamiella_domercqiae_160519.final.pep,y1000p_cds_files/yHMPu5000035638_wickerhamiella_domercqiae_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035638_wickerhamiella_domercqiae_160519.fas.gz,False
yHMPu5000035639_wickerhamomyces_canadensis_160613,final,Wickerhamomyces canadensis,y1000p_gff3_files/yHMPu5000035639_wickerhamomyces_canadensis_160613.final.gff3,y1000p_pep_files/yHMPu5000035639_wickerhamomyces_canadensis_160613.final.pep,y1000p_cds_files/yHMPu5000035639_wickerhamomyces_canadensis_160613.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035639_wickerhamomyces_canadensis_160613.fas.gz,False
yHMPu5000035640_yamadazyma_philogaea_160519,final,Yamadazyma philogaea,y1000p_gff3_files/yHMPu5000035640_yamadazyma_philogaea_160519.final.gff3,y1000p_pep_files/yHMPu5000035640_yamadazyma_philogaea_160519.final.pep,y1000p_cds_files/yHMPu5000035640_yamadazyma_philogaea_160519.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035640_yamadazyma_philogaea_160519.fas.gz,False
yHMPu5000035641_yamadazyma_scolyti_160613,final,Yamadazyma scolyti,y1000p_gff3_files/yHMPu5000035641_yamadazyma_scolyti_160613.final.gff3,y1000p_pep_files/yHMPu5000035641_yamadazyma_scolyti_160613.final.pep,y1000p_cds_files/yHMPu5000035641_yamadazyma_scolyti_160613.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035641_yamadazyma_scolyti_160613.fas.gz,False
yHMPu5000035642_yamadazyma_triangularis_170307,final,Yamadazyma triangularis,y1000p_gff3_files/yHMPu5000035642_yamadazyma_triangularis_170307.final.gff3,y1000p_pep_files/yHMPu5000035642_yamadazyma_triangularis_170307.final.pep,y1000p_cds_files/yHMPu5000035642_yamadazyma_triangularis_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035642_yamadazyma_triangularis_170307.fas.gz,False
yHMPu5000035643_yarrowia_bubula_180604,final,Yarrowia bubula,y1000p_gff3_files/yHMPu5000035643_yarrowia_bubula_180604.final.gff3,y1000p_pep_files/yHMPu5000035643_yarrowia_bubula_180604.final.pep,y1000p_cds_files/yHMPu5000035643_yarrowia_bubula_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035643_yarrowia_bubula_180604.fas.gz,False
yHMPu5000035644_yarrowia_deformans_180604,final,Yarrowia deformans,y1000p_gff3_files/yHMPu5000035644_yarrowia_deformans_180604.final.gff3,y1000p_pep_files/yHMPu5000035644_yarrowia_deformans_180604.final.pep,y1000p_cds_files/yHMPu5000035644_yarrowia_deformans_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035644_yarrowia_deformans_180604.fas.gz,False
yHMPu5000035646_yarrowia_keelungensis_170307,final,Yarrowia keelungensis,y1000p_gff3_files/yHMPu5000035646_yarrowia_keelungensis_170307.final.gff3,y1000p_pep_files/yHMPu5000035646_yarrowia_keelungensis_170307.final.pep,y1000p_cds_files/yHMPu5000035646_yarrowia_keelungensis_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035646_yarrowia_keelungensis_170307.fas.gz,False
yHMPu5000035647_yarrowia_lipolytica_160519,final,Yarrowia lipolytica,y1000p_gff3_files/yHMPu5000035647_yarrowia_lipolytica_160519.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000035647_yarrowia_lipolytica_160519.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000035647_yarrowia_lipolytica_160519.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035647_yarrowia_lipolytica_160519.haplomerger2.fas.gz,False
yHMPu5000035648_yarrowia_porcina_170307,final,Yarrowia porcina,y1000p_gff3_files/yHMPu5000035648_yarrowia_porcina_170307.final.gff3,y1000p_pep_files/yHMPu5000035648_yarrowia_porcina_170307.final.pep,y1000p_cds_files/yHMPu5000035648_yarrowia_porcina_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035648_yarrowia_porcina_170307.fas.gz,False
yHMPu5000035649_yarrowia_yakushimensis_170307,final,Yarrowia yakushimensis,y1000p_gff3_files/yHMPu5000035649_yarrowia_yakushimensis_170307.final.gff3,y1000p_pep_files/yHMPu5000035649_yarrowia_yakushimensis_170307.final.pep,y1000p_cds_files/yHMPu5000035649_yarrowia_yakushimensis_170307.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035649_yarrowia_yakushimensis_170307.fas.gz,False
yHMPu5000035650_trigonopsis_variabilis_160613,final,Trigonopsis variabilis,y1000p_gff3_files/yHMPu5000035650_trigonopsis_variabilis_160613.final.gff3,y1000p_pep_files/yHMPu5000035650_trigonopsis_variabilis_160613.final.pep,y1000p_cds_files/yHMPu5000035650_trigonopsis_variabilis_160613.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035650_trigonopsis_variabilis_160613.fas.gz,False
yHMPu5000035651_Torulaspora_microellipsoides_SPADES,final,Torulaspora microellipsoides SPADES,y1000p_gff3_files/yHMPu5000035651_Torulaspora_microellipsoides_SPADES.final.gff3,y1000p_pep_files/yHMPu5000035651_Torulaspora_microellipsoides_SPADES.final.pep,y1000p_cds_files/yHMPu5000035651_Torulaspora_microellipsoides_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035651_Torulaspora_microellipsoides_SPADES.fas.gz,False
yHMPu5000035652_torulaspora_maleeae_160613,final,Torulaspora maleeae,y1000p_gff3_files/yHMPu5000035652_torulaspora_maleeae_160613.final.gff3,y1000p_pep_files/yHMPu5000035652_torulaspora_maleeae_160613.final.pep,y1000p_cds_files/yHMPu5000035652_torulaspora_maleeae_160613.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035652_torulaspora_maleeae_160613.fas.gz,False
yHMPu5000035653_torulaspora_delbrueckii_160613,final,Torulaspora delbrueckii,y1000p_gff3_files/yHMPu5000035653_torulaspora_delbrueckii_160613.final.gff3,y1000p_pep_files/yHMPu5000035653_torulaspora_delbrueckii_160613.final.pep,y1000p_cds_files/yHMPu5000035653_torulaspora_delbrueckii_160613.final.cds.tar.gz,y1000p_genome_files/yHMPu5000035653_torulaspora_delbrueckii_160613.fas.gz,False
